ID;SEBUTAN_JABATAN;organisasi_id;ORGANISASI;jenjang_jabatan_id;JENJANG_JABATAN;job_target_jabatan_id;job_target;PEMIMPIN_UNIT;stream_business_id;STREAM_BUSINESS;profesi_id;PROFESI;STATUS;DIRKOM_ID
1474;Vice President Pengembangan Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1475;Manager Pengembangan Enjiniring Pembangkit dan EBT;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;4;Manajemen Dasar;;;Non Pemimpin Unit;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1476;Senior Engineer II Elektrikal Pembangkit;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1477;Engineer Elektrikal Pembangkit;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1478;Assistant Engineer Elektrikal Pembangkit;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1479;Senior Engineer II Mekanikal Pembangkit Thermal;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1480;Engineer Mekanikal Pembangkit Thermal;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;32;Enjiniring Mekanikal;ACTV;2
1481;Assistant Engineer Mekanikal Pembangkit Thermal;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;32;Enjiniring Mekanikal;ACTV;2
1482;Senior Engineer II Mekanikal Pembangkit EBT;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;32;Enjiniring Mekanikal;ACTV;2
1483;Engineer Mekanikal Pembangkit EBT;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;32;Enjiniring Mekanikal;ACTV;2
1484;Assistant Engineer Mekanikal Pembangkit EBT;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;32;Enjiniring Mekanikal;ACTV;2
1485;Senior Engineer II Sipil Struktur dan Geoteknik;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;30;Enjiniring Sipil;ACTV;2
1486;Engineer Sipil Struktur dan Geoteknik;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;30;Enjiniring Sipil;ACTV;2
1487;Assistant Engineer Sipil Struktur dan Geoteknik;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;30;Enjiniring Sipil;ACTV;2
1488;Senior Engineer II Geologi dan Geodesi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;30;Enjiniring Sipil;ACTV;2
1489;Engineer Geologi dan Geodesi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;30;Enjiniring Sipil;ACTV;2
1490;Assistant Engineer Geologi dan Geodesi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;30;Enjiniring Sipil;ACTV;2
1491;Senior Engineer II Hidrologi dan Hidrolika;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;30;Enjiniring Sipil;ACTV;2
1492;Engineer Hidrologi dan Hidrolika;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;30;Enjiniring Sipil;ACTV;2
1493;Assistant Engineer Hidrologi dan Hidrolika;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;30;Enjiniring Sipil;ACTV;2
1494;Senior Engineer II Lingkungan;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;38;Enjiniring Lingkungan Hidup;ACTV;2
1495;Engineer Lingkungan;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;38;Enjiniring Lingkungan Hidup;ACTV;2
1496;Assistant Engineer Lingkungan;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;38;Enjiniring Lingkungan Hidup;ACTV;2
1497;Senior Engineer II Manajemen Finansial dan Kontraktual Pembangkit dan EBT;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;41;Analisis Finansial;ACTV;2
1498;Engineer Manajemen Finansial dan Kontraktual Pembangkit dan EBT;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;41;Analisis Finansial;ACTV;2
1499;Assistant Engineer Manajemen Finansial dan Kontraktual Pembangkit dan EBT;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;41;Analisis Finansial;ACTV;2
1500;Assistant Engineer Manajemen Proyek Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1501;Junior Engineer Manajemen Proyek Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;37;Manajemen Proyek;ACTV;2
1502;Manager Pengembangan Enjiniring Transmisi dan Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;34;Enjiniring Elektrikal;ACTV;2
1503;Principal Engineer Pengembangan Enjiniring Transmisi dan Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;7;Fungsional I;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1504;Senior Specialist I Pengembangan Enjiniring Transmisi dan Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;8;Fungsional II;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1505;Senior Specialist II Pengembangan Enjiniring Transmisi dan Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1506;Analyst Pengembangan Enjiniring Transmisi dan Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1507;Senior Engineer II Power System;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1508;Engineer Power System;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1509;Assistant Engineer Power System;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1510;Senior Engineer II SCADA dan Telekomunikasi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1511;Engineer SCADA dan Telekomunikasi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1512;Assistant Engineer SCADA dan Telekomunikasi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1513;Senior Engineer II Transmisi dan Gardu Induk;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1514;Engineer Transmisi dan Gardu Induk;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1515;Assistant Engineer Transmisi dan Gardu Induk;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1516;Senior Engineer II Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1517;Engineer Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1518;Assistant Engineer Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;34;Enjiniring Elektrikal;ACTV;2
1519;Senior Engineer II Konstruksi Transmisi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;35;Konstruksi Elektrikal;ACTV;2
1520;Engineer Konstruksi Transmisi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;35;Konstruksi Elektrikal;ACTV;2
1521;Assistant Engineer Konstruksi Transmisi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;35;Konstruksi Elektrikal;ACTV;2
1522;Senior Engineer II Manajemen Finansial dan Kontraktual Transmisi dan Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;41;Analisis Finansial;ACTV;2
1523;Engineer Manajemen Finansial dan Kontraktual Transmisi dan Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;41;Analisis Finansial;ACTV;2
1524;Assistant Engineer Manajemen Finansial dan Kontraktual Transmisi dan Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;41;Analisis Finansial;ACTV;2
1525;Assistant Engineer Manajemen Proyek Transmisi dan Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1526;Junior Engineer Manajemen Proyek Transmisi dan Distribusi;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;12;Fungsional VI;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1527;Manager Pengendalian Mutu dan Data Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;4;Manajemen Dasar;;;Non Pemimpin Unit;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1528;Senior Engineer II Pengendalian Mutu Produk Enjiniring dan Perangkat Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;9;Fungsional III;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1529;Analyst Pengendalian Mutu Produk Enjiniring dan Perangkat Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1530;Assistant Analyst Pengendalian Mutu Produk Enjiniring dan Perangkat Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1531;Analyst Perencanaan Sumber Daya Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1532;Assistant Analyst Perencanaan Sumber Daya Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1533;Officer Pengelolaan Data dan Aplikasi Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;10;Fungsional IV;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1534;Assistant Officer Pengelolaan Data dan Aplikasi Enjiniring;133;Kantor Pusat - Divisi Enjiniring dan Teknologi;11;Fungsional V;;;Fungsional;2;Corporate Research and Knowledge;37;Manajemen Proyek;ACTV;2
1535;Kepala Satuan Pengawasan Intern;134;Kantor Pusat - Satuan Pengawasan Intern;1;Manajemen Atas Khusus;;;Non Pemimpin Unit;3;Internal Control and Compliance;62;Auditor;ACTV;2
1536;Expert Auditor;134;Kantor Pusat - Satuan Pengawasan Intern;7;Fungsional I;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1537;Assistant Officer Administrasi;134;Kantor Pusat - Satuan Pengawasan Intern;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;78;Manajemen Kesekretariatan dan Kearsipan;ACTV;2
1538;Junior Officer Administrasi;134;Kantor Pusat - Satuan Pengawasan Intern;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;78;Manajemen Kesekretariatan dan Kearsipan;ACTV;2
1539;Head of Development Metodologi, Jaminan Kualitas, dan Pelaporan;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;2;Manajemen Atas;;;Non Pemimpin Unit;3;Internal Control and Compliance;62;Auditor;ACTV;2
1540;Senior Specialist I Metodologi, Jaminan Kualitas, dan Pelaporan;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1541;Junior Officer Administrasi;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;78;Manajemen Kesekretariatan dan Kearsipan;ACTV;2
1542;Head of Division Metodologi, Jaminan Kualitas, dan Pelaporan;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;62;Auditor;ACTV;2
1543;Manager Metodologi Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;62;Auditor;ACTV;2
1544;Senior Specialist II Metodologi Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;9;Fungsional III;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1545;Analyst Metodologi Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;10;Fungsional IV;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1546;Assistant Analyst Metodologi Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;11;Fungsional V;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1547;Manager Jaminan Kualitas Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;62;Auditor;ACTV;2
1548;Senior Specialist II Jaminan Kualitas Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;9;Fungsional III;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1549;Analyst Jaminan Kualitas Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;10;Fungsional IV;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1550;Assistant Analyst Jaminan Kualitas Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;11;Fungsional V;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1551;Manager Pelaporan Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;62;Auditor;ACTV;2
1552;Senior Specialist II Pelaporan Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;9;Fungsional III;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1553;Analyst Pelaporan Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;10;Fungsional IV;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1554;Assistant Analyst Pelaporan Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;11;Fungsional V;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1555;Head of Division Penunjang Operasional, SDM dan Administrasi Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
1556;Manager Penunjang Operasional Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;79;Manajemen Pelayanan dan Pengelolaan Kantor;ACTV;2
1557;Analyst Operational Support Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;10;Fungsional IV;;;Fungsional;10;Corporate and Technical Services;79;Manajemen Pelayanan dan Pengelolaan Kantor;ACTV;2
1558;Assistant Analyst Operational Support Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;79;Manajemen Pelayanan dan Pengelolaan Kantor;ACTV;2
1559;Junior Analyst Operational Support Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;79;Manajemen Pelayanan dan Pengelolaan Kantor;ACTV;2
1560;Manager SDM dan Administrasi Audit;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
1561;Analyst Human Resources and Administration;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;10;Fungsional IV;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
1562;Assistant Analyst Human Resources and Administration;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
1563;Junior Analyst Human Resources and Administration;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;68;Administrasi SDM;ACTV;2
1564;Senior Audit Business Partner Imbangan Auditor Eksternal;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;62;Auditor;ACTV;2
1565;Manager Imbangan Auditor Eksternal;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;62;Auditor;ACTV;2
1566;Senior Specialist II Imbangan Auditor Eksternal;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;9;Fungsional III;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1567;Analyst Imbangan Auditor Eksternal;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;10;Fungsional IV;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1568;Assistant Analyst Imbangan Auditor Eksternal;135;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;11;Fungsional V;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1569;Senior Audit Executive Sumatera Kalimantan;136;Kantor Pusat - Inspektorat Audit Sumatera Kalimantan;2;Manajemen Atas;;;Non Pemimpin Unit;3;Internal Control and Compliance;62;Auditor;ACTV;2
1570;Assistant Officer Administrasi;136;Kantor Pusat - Inspektorat Audit Sumatera Kalimantan;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;78;Manajemen Kesekretariatan dan Kearsipan;ACTV;2
1571;Junior Officer Administrasi;136;Kantor Pusat - Inspektorat Audit Sumatera Kalimantan;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;78;Manajemen Kesekretariatan dan Kearsipan;ACTV;2
1572;Group Head Audit Sumatera Bagian Utara;136;Kantor Pusat - Inspektorat Audit Sumatera Kalimantan;3;Manajemen Menengah;;;Non Pemimpin Unit;3;Internal Control and Compliance;62;Auditor;ACTV;2
